 * Running on http://0.0.0.0:5000/ (Press CTRL+C to quit)
 * Restarting with stat
192.168.2.8 - - [02/Sep/2015 01:06:57] "GET /js/bootstrap.min.js HTTP/1.1" 404 -
192.168.2.8 - - [02/Sep/2015 01:06:58] "GET /static/Home.png HTTP/1.1" 200 -
192.168.2.8 - - [02/Sep/2015 01:06:59] "GET /garage HTTP/1.1" 200 -
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!

This is port 9
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!

This is port 9
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!

This is port 9
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!

This is port 9
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!

This is port 9
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!

This is port 9
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!

This is port 9
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!

This is port 9
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!

This is port 9
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!

This is port 9
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!

This is port 9
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!

This is port 9
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!

This is port 9
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!

This is port 9
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!

This is port 9
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!

This is port 9
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!

This is port 9
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!

This is port 9
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!

This is port 9
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!

This is port 9
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!

This is port 9
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!

This is port 9
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!

This is port 9
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!
wassup!

This is port 9
